timestamp_us,timestamp_s,sdu_generated_count,l2cap_send_attempt_count,l2cap_send_success_count,l2cap_send_error_count,can_send_wait_last_us,can_send_wait_max_us,packet_sent_wait_max_us,audio_busy_current_duration_us,audio_busy_max_duration_us,ring_fill_current,ring_fill_min,ring_fill_max,ring_underrun_count,ring_overrun_count,sequence_generated,sequence_sent,sequence_skip_count,audio_timer_gap_max_us,audio_timer_late_count,usb_pcm_underrun_count,trace_dropped,hci_write_count,hci_write_error_count,hci_write_last_us,hci_write_max_us,cyw43_lock_wait_last_us,cyw43_lock_wait_max_us,cyw43_lock_hold_last_us,cyw43_lock_hold_max_us,btstack_run_loop_gap_last_us,btstack_run_loop_gap_max_us,hci_to_packet_sent_last_us,hci_to_packet_sent_max_us,rssi_sample_count,rssi_request_skipped_count,rssi_slot0_dbm,rssi_slot1_dbm,rssi_slot0_age_us,rssi_slot1_age_us,tx_stale_drop_count,tx_stale_drop_frames
3127498394,3127.498394,155176,155144,155144,0,6,8,49166,0,49174,0,0,11,0,0,39,39,32,75064,1,0,367977,240519,0,279,283,1,3,60,828522,2167,75064,22,24,6183,0,-82,-2147483648,244264,4294967295,0,0
3127748394,3127.748394,155189,155157,155157,0,6,8,49166,0,49174,0,0,11,0,0,52,52,32,75064,1,0,367977,240539,0,138,283,0,3,61,828522,2165,75064,22,24,6183,0,-82,-2147483648,494264,4294967295,0,0
3127998395,3127.998395,155201,155169,155169,0,6,8,49166,0,49174,0,0,11,0,0,64,64,32,75064,1,0,367977,240558,0,138,283,1,3,60,828522,2167,75064,22,24,6184,0,-81,-2147483648,243053,4294967295,0,0
3128248395,3128.248395,155214,155182,155182,0,6,8,49166,0,49174,0,0,11,0,0,77,77,32,75064,1,0,367977,240577,0,244,283,1,3,60,828522,2164,75064,22,24,6184,0,-81,-2147483648,493053,4294967295,0,0
3128498396,3128.498396,155226,155194,155194,0,6,8,49166,0,49174,0,0,11,0,0,89,89,32,75064,1,0,367977,240596,0,244,283,1,3,60,828522,2167,75064,22,24,6185,0,-77,-2147483648,242090,4294967295,0,0
3128748398,3128.748398,155239,155207,155207,0,6,8,49166,0,49174,0,0,11,0,0,102,102,32,75064,1,0,367977,240616,0,138,283,1,3,60,828522,2164,75064,22,24,6185,0,-77,-2147483648,492092,4294967295,0,0
3128998399,3128.998399,155251,155219,155219,0,5,8,49166,0,49174,0,0,11,0,0,114,114,32,75064,1,0,367977,240635,0,138,283,1,3,60,828522,2168,75064,21,24,6186,0,-87,-2147483648,240918,4294967295,0,0
3129248399,3129.248399,155264,155232,155232,0,6,8,49166,0,49174,0,0,11,0,0,127,127,32,75064,1,0,367977,240654,0,244,283,0,3,61,828522,2165,75064,22,24,6186,0,-87,-2147483648,490918,4294967295,0,0
3129498399,3129.498399,155276,155244,155244,0,6,8,49166,0,49174,0,0,11,0,0,139,139,32,75064,1,0,367977,240673,0,244,283,1,3,60,828522,2167,75064,22,24,6187,0,-77,-2147483648,239778,4294967295,0,0
3129748401,3129.748401,155289,155257,155257,0,6,8,49166,0,49174,0,0,11,0,0,152,152,32,75064,1,0,367977,240693,0,138,283,0,3,61,828522,2165,75064,22,24,6187,0,-77,-2147483648,489780,4294967295,0,0
3129998401,3129.998401,155301,155269,155269,0,6,8,49166,0,49174,0,0,11,0,0,164,164,32,75064,1,0,367977,240712,0,138,283,1,3,60,828522,2167,75064,22,24,6188,0,-81,-2147483648,239763,4294967295,0,0
3130248403,3130.248403,155314,155282,155282,0,6,8,49166,0,49174,0,0,11,0,0,177,177,32,75064,1,0,367977,240731,0,244,283,1,3,60,828522,2164,75064,22,24,6188,0,-81,-2147483648,489765,4294967295,0,0
3130498404,3130.498404,155326,155294,155294,0,6,8,49166,0,49174,0,0,11,0,0,189,189,32,75064,1,0,367977,240750,0,244,283,1,3,60,828522,2167,75064,22,24,6189,0,-78,-2147483648,227636,4294967295,0,0
3130748404,3130.748404,155339,155307,155307,0,5,8,49166,0,49174,0,0,11,0,0,202,202,32,75064,1,0,367977,240770,0,138,283,1,3,60,828522,2164,75064,21,24,6189,0,-78,-2147483648,477636,4294967295,0,0
3130998405,3130.998405,155351,155319,155319,0,5,8,49166,0,49174,0,0,11,0,0,214,214,32,75064,1,0,367977,240789,0,138,283,1,3,60,828522,2167,75064,21,24,6190,0,-80,-2147483648,226517,4294967295,0,0
3131248405,3131.248405,155364,155332,155332,0,6,8,49166,0,49174,0,0,11,0,0,227,227,32,75064,1,0,367977,240808,0,244,283,1,3,60,828522,2164,75064,22,24,6190,0,-80,-2147483648,476517,4294967295,0,0
3131498405,3131.498405,155376,155344,155344,0,6,8,49166,0,49174,0,0,11,0,0,239,239,32,75064,1,0,367977,240827,0,244,283,1,3,61,828522,2167,75064,22,24,6191,0,-79,-2147483648,226502,4294967295,0,0
3131748406,3131.748406,155389,155357,155357,0,6,8,49166,0,49174,0,0,11,0,0,252,252,32,75064,1,0,367977,240847,0,138,283,1,3,60,828522,2164,75064,22,24,6191,0,-79,-2147483648,476503,4294967295,0,0
3131998407,3131.998407,155401,155369,155369,0,6,8,49166,0,49174,0,0,11,0,0,8,8,32,75064,1,0,367977,240866,0,138,283,1,3,60,828522,2167,75064,22,24,6192,0,-75,-2147483648,225413,4294967295,0,0
3132248408,3132.248408,155414,155382,155382,0,6,8,49166,0,49174,0,0,11,0,0,21,21,32,75064,1,0,367977,240885,0,280,283,1,3,60,828522,2164,75064,21,24,6192,0,-75,-2147483648,475414,4294967295,0,0
3132498410,3132.498410,155426,155394,155394,0,6,8,49166,0,49174,0,0,11,0,0,33,33,32,75064,1,0,367977,240904,0,244,283,1,3,60,828522,2167,75064,22,24,6193,0,-79,-2147483648,225403,4294967295,0,0
3132748410,3132.748410,155439,155407,155407,0,5,8,49166,0,49174,0,0,11,0,0,46,46,32,75064,1,0,367977,240924,0,138,283,1,3,60,828522,2160,75064,21,24,6193,0,-79,-2147483648,475403,4294967295,0,0
3132998410,3132.998410,155451,155419,155419,0,6,8,49166,0,49174,0,0,11,0,0,58,58,32,75064,1,0,367977,240943,0,138,283,1,3,60,828522,2167,75064,22,24,6194,0,-79,-2147483648,224367,4294967295,0,0
3133248410,3133.248410,155464,155432,155432,0,6,8,49166,0,49174,0,0,11,0,0,71,71,32,75064,1,0,367977,240962,0,244,283,1,3,60,828522,2164,75064,22,24,6194,0,-79,-2147483648,474367,4294967295,0,0
3133498411,3133.498411,155476,155444,155444,0,6,8,49166,0,49174,0,0,11,0,0,83,83,32,75064,1,0,367977,240981,0,244,283,1,3,60,828522,2167,75064,21,24,6195,0,-80,-2147483648,224301,4294967295,0,0
3133748413,3133.748413,155489,155457,155457,0,6,8,49166,0,49174,0,0,11,0,0,96,96,32,75064,1,0,367977,241001,0,138,283,1,3,60,828522,2164,75064,22,24,6195,0,-80,-2147483648,474303,4294967295,0,0
3133998413,3133.998413,155501,155469,155469,0,5,8,49166,0,49174,0,0,11,0,0,108,108,32,75064,1,0,367977,241020,0,138,283,1,3,60,828522,2167,75064,21,24,6196,0,-78,-2147483648,222449,4294967295,0,0
3134248413,3134.248413,155514,155482,155482,0,6,8,49166,0,49174,0,0,11,0,0,121,121,32,75064,1,0,367977,241039,0,244,283,1,3,60,828522,2164,75064,22,24,6196,0,-78,-2147483648,472449,4294967295,0,0
3134498414,3134.498414,155526,155494,155494,0,6,8,49166,0,49174,0,0,11,0,0,133,133,32,75064,1,0,367977,241058,0,244,283,1,3,60,828522,2167,75064,22,24,6197,0,-76,-2147483648,221119,4294967295,0,0
3134748415,3134.748415,155539,155507,155507,0,6,8,49166,0,49174,0,0,11,0,0,146,146,32,75064,1,0,367977,241078,0,138,283,1,3,60,828522,2164,75064,22,24,6197,0,-76,-2147483648,471120,4294967295,0,0
3134998415,3134.998415,155551,155519,155519,0,6,8,49166,0,49174,0,0,11,0,0,158,158,32,75064,1,0,367977,241097,0,138,283,1,3,60,828522,2167,75064,21,24,6198,0,-77,-2147483648,218714,4294967295,0,0
3135248417,3135.248417,155564,155532,155532,0,6,8,49166,0,49174,0,0,11,0,0,171,171,32,75064,1,0,367977,241116,0,244,283,1,3,61,828522,2164,75064,22,24,6198,0,-77,-2147483648,468716,4294967295,0,0
3135498417,3135.498417,155576,155544,155544,0,6,8,49166,0,49174,0,0,11,0,0,183,183,32,75064,1,0,367977,241135,0,244,283,1,3,2,828522,2167,75064,21,24,6199,0,-79,-2147483648,206737,4294967295,0,0
3135748418,3135.748418,155589,155557,155557,0,6,8,49166,0,49174,0,0,11,0,0,196,196,32,75064,1,0,367977,241155,0,138,283,1,3,60,828522,2161,75064,21,24,6199,0,-79,-2147483648,456738,4294967295,0,0
3135998418,3135.998418,155601,155569,155569,0,6,8,49166,0,49174,0,0,11,0,0,208,208,32,75064,1,0,367977,241174,0,138,283,1,3,2,828522,2167,75064,22,24,6200,0,-76,-2147483648,206707,4294967295,0,0
3136248420,3136.248420,155614,155582,155582,0,6,8,49166,0,49174,0,0,11,0,0,221,221,32,75064,1,0,367977,241193,0,244,283,1,3,2,828522,2164,75064,22,24,6200,0,-76,-2147483648,456709,4294967295,0,0
3136498422,3136.498422,155626,155594,155594,0,6,8,49166,0,49174,0,0,11,0,0,233,233,32,75064,1,0,367977,241212,0,244,283,1,3,60,828522,2167,75064,22,24,6201,0,-79,-2147483648,206660,4294967295,0,0
3136748422,3136.748422,155639,155607,155607,0,6,8,49166,0,49174,0,0,11,0,0,246,246,32,75064,1,0,367977,241232,0,138,283,1,3,60,828522,2164,75064,21,24,6201,0,-79,-2147483648,456660,4294967295,0,0
3136998422,3136.998422,155651,155619,155619,0,6,8,49166,0,49174,0,0,11,0,0,2,2,32,75064,1,0,367977,241251,0,138,283,1,3,2,828522,2167,75064,22,24,6202,0,-75,-2147483648,204471,4294967295,0,0
3137248422,3137.248422,155664,155632,155632,0,6,8,49166,0,49174,0,0,11,0,0,15,15,32,75064,1,0,367977,241270,0,244,283,1,3,60,828522,2164,75064,22,24,6202,0,-75,-2147483648,454471,4294967295,0,0
3137498423,3137.498423,155676,155644,155644,0,6,8,49166,0,49174,0,0,11,0,0,27,27,32,75064,1,0,367977,241289,0,244,283,1,3,60,828522,2167,75064,22,24,6203,0,-79,-2147483648,202371,4294967295,0,0
3137748424,3137.748424,155689,155657,155657,0,6,8,49166,0,49174,0,0,11,0,0,40,40,32,75064,1,0,367977,241309,0,138,283,1,3,60,828522,2164,75064,22,24,6203,0,-79,-2147483648,452372,4294967295,0,0
3137998426,3137.998426,155701,155669,155669,0,5,8,49166,0,49174,0,0,11,0,0,52,52,32,75064,1,0,367977,241328,0,138,283,0,3,60,828522,2167,75064,21,24,6204,0,-80,-2147483648,201420,4294967295,0,0
3138248428,3138.248428,155714,155682,155682,0,6,8,49166,0,49174,0,0,11,0,0,65,65,32,75064,1,0,367977,241347,0,244,283,1,3,60,828522,2164,75064,22,24,6204,0,-80,-2147483648,451422,4294967295,0,0
3138498428,3138.498428,155726,155694,155694,0,6,8,49166,0,49174,0,0,11,0,0,77,77,32,75064,1,0,367977,241366,0,244,283,1,3,61,828522,2167,75064,21,24,6205,0,-80,-2147483648,200167,4294967295,0,0
3138748429,3138.748429,155739,155707,155707,0,6,8,49166,0,49174,0,0,11,0,0,90,90,32,75064,1,0,367977,241386,0,138,283,1,3,61,828522,2160,75064,22,24,6205,0,-80,-2147483648,450168,4294967295,0,0
3138998430,3138.998430,155751,155719,155719,0,6,8,49166,0,49174,0,0,11,0,0,102,102,32,75064,1,0,367977,241405,0,138,283,1,3,60,828522,2167,75064,21,24,6206,0,-80,-2147483648,200165,4294967295,0,0
3139248432,3139.248432,155764,155732,155732,0,6,8,49166,0,49174,0,0,11,0,0,115,115,32,75064,1,0,367977,241424,0,244,283,1,3,1,828522,2164,75064,22,24,6206,0,-80,-2147483648,450167,4294967295,0,0
3139498434,3139.498434,155776,155744,155744,0,6,8,49166,0,49174,0,0,11,0,0,127,127,32,75064,1,0,367977,241443,0,244,283,1,3,60,828522,2167,75064,21,24,6207,0,-81,-2147483648,198357,4294967295,0,0
3139748436,3139.748436,155789,155757,155757,0,6,8,49166,0,49174,0,0,11,0,0,140,140,32,75064,1,0,367977,241463,0,138,283,1,3,2,828522,2160,75064,22,24,6207,0,-81,-2147483648,448359,4294967295,0,0
3139998438,3139.998438,155801,155769,155769,0,5,8,49166,0,49174,0,0,11,0,0,152,152,32,75064,1,0,367977,241482,0,138,283,1,3,61,828522,2167,75064,22,24,6208,0,-80,-2147483648,198029,4294967295,0,0
3140248438,3140.248438,155814,155782,155782,0,6,8,49166,0,49174,0,0,11,0,0,165,165,32,75064,1,0,367977,241501,0,244,283,1,3,1,828522,2165,75064,22,24,6208,0,-80,-2147483648,448029,4294967295,0,0
3140498439,3140.498439,155826,155794,155794,0,6,8,49166,0,49174,0,0,11,0,0,177,177,32,75064,1,0,367977,241520,0,244,283,1,3,60,828522,2167,75064,21,24,6209,0,-80,-2147483648,186829,4294967295,0,0
3140748440,3140.748440,155839,155807,155807,0,5,8,49166,0,49174,0,0,11,0,0,190,190,32,75064,1,0,367977,241540,0,138,283,1,3,2,828522,2164,75064,21,24,6209,0,-80,-2147483648,436830,4294967295,0,0
3140998441,3140.998441,155851,155819,155819,0,6,8,49166,0,49174,0,0,11,0,0,202,202,32,75064,1,0,367977,241559,0,138,283,1,3,60,828522,2167,75064,22,24,6210,0,-82,-2147483648,184694,4294967295,0,0
3141248441,3141.248441,155864,155832,155832,0,6,8,49166,0,49174,0,0,11,0,0,215,215,32,75064,1,0,367977,241578,0,245,283,0,3,61,828522,2164,75064,21,24,6210,0,-82,-2147483648,434694,4294967295,0,0
3141498442,3141.498442,155876,155844,155844,0,6,8,49166,0,49174,0,0,11,0,0,227,227,32,75064,1,0,367977,241597,0,244,283,1,3,60,828522,2167,75064,22,24,6211,0,-80,-2147483648,184681,4294967295,0,0
3141748442,3141.748442,155889,155857,155857,0,6,8,49166,0,49174,0,0,11,0,0,240,240,32,75064,1,0,367977,241617,0,138,283,1,3,2,828522,2164,75064,22,24,6211,0,-80,-2147483648,434681,4294967295,0,0
3141998443,3141.998443,155901,155869,155869,0,5,8,49166,0,49174,0,0,11,0,0,252,252,32,75064,1,0,367977,241636,0,138,283,1,3,60,828522,1167,75064,22,24,6212,0,-80,-2147483648,183783,4294967295,0,0
3142248445,3142.248445,155914,155882,155882,0,6,8,49166,0,49174,0,0,11,0,0,9,9,32,75064,1,0,367977,241655,0,244,283,1,3,60,828522,2164,75064,22,24,6212,0,-80,-2147483648,433785,4294967295,0,0
3142498445,3142.498445,155926,155894,155894,0,6,8,49166,0,49174,0,0,11,0,0,21,21,32,75064,1,0,367977,241674,0,244,283,1,3,60,828522,2167,75064,22,24,6213,0,-81,-2147483648,183679,4294967295,0,0
3142748446,3142.748446,155939,155907,155907,0,6,8,49166,0,49174,0,0,11,0,0,34,34,32,75064,1,0,367977,241694,0,138,283,1,3,60,828522,2164,75064,22,24,6213,0,-81,-2147483648,433680,4294967295,0,0
3142998448,3142.998448,155951,155919,155919,0,6,8,49166,0,49174,0,0,11,0,0,46,46,32,75064,1,0,367977,241713,0,138,283,1,3,60,828522,1167,75064,22,24,6214,0,-80,-2147483648,181582,4294967295,0,0
3143248450,3143.248450,155964,155932,155932,0,6,8,49166,0,49174,0,0,11,0,0,59,59,32,75064,1,0,367977,241732,0,244,283,1,3,60,828522,2164,75064,22,24,6214,0,-80,-2147483648,431584,4294967295,0,0
3143498450,3143.498450,155976,155944,155944,0,5,8,49166,0,49174,0,0,11,0,0,71,71,32,75064,1,0,367977,241751,0,245,283,1,3,60,828522,2168,75064,22,24,6215,0,-82,-2147483648,181492,4294967295,0,0
3143748452,3143.748452,155989,155957,155957,0,6,8,49166,0,49174,0,0,11,0,0,84,84,32,75064,1,0,367977,241771,0,138,283,0,3,61,828522,2164,75064,21,24,6215,0,-82,-2147483648,431494,4294967295,0,0
3143998452,3143.998452,156001,155969,155969,0,6,8,49166,0,49174,0,0,11,0,0,96,96,32,75064,1,0,367977,241790,0,138,283,0,3,61,828522,1167,75064,22,24,6216,0,-80,-2147483648,179513,4294967295,0,0
3144248453,3144.248453,156014,155982,155982,0,6,8,49166,0,49174,0,0,11,0,0,109,109,32,75064,1,0,367977,241809,0,244,283,1,3,60,828522,1164,75064,22,24,6216,0,-80,-2147483648,429514,4294967295,0,0
3144498455,3144.498455,156026,155994,155994,0,6,8,49166,0,49174,0,0,11,0,0,121,121,32,75064,1,0,367977,241828,0,244,283,1,3,60,828522,2167,75064,21,24,6217,0,-80,-2147483648,178561,4294967295,0,0
3144748455,3144.748455,156039,156007,156007,0,5,8,49166,0,49174,0,0,11,0,0,134,134,32,75064,1,0,367977,241848,0,138,283,1,3,60,828522,2164,75064,21,24,6217,0,-80,-2147483648,428561,4294967295,0,0
3144998456,3144.998456,156051,156019,156019,0,6,8,49166,0,49174,0,0,11,0,0,146,146,32,75064,1,0,367977,241867,0,138,283,1,3,60,828522,2167,75064,21,24,6218,0,-81,-2147483648,165969,4294967295,0,0
3145248456,3145.248456,156064,156032,156032,0,6,8,49166,0,49174,0,0,11,0,0,159,159,32,75064,1,0,367977,241886,0,244,283,1,3,60,828522,1164,75064,21,24,6218,0,-81,-2147483648,415969,4294967295,0,0
3145498457,3145.498457,156076,156044,156044,0,6,8,49166,0,49174,0,0,11,0,0,171,171,32,75064,1,0,367977,241905,0,137,283,1,3,60,828522,2167,75064,22,24,6219,0,-80,-2147483648,164877,4294967295,0,0
3145748459,3145.748459,156089,156057,156057,0,6,8,49166,0,49174,0,0,11,0,0,184,184,32,75064,1,0,367977,241925,0,138,283,0,3,60,828522,2164,75064,22,24,6219,0,-80,-2147483648,414879,4294967295,0,0
3145998459,3145.998459,156101,156069,156069,0,6,8,49166,0,49174,0,0,11,0,0,196,196,32,75064,1,0,367977,241944,0,138,283,1,3,60,828522,1167,75064,21,24,6220,0,-82,-2147483648,163982,4294967295,0,0
3146248461,3146.248461,156114,156082,156082,0,6,8,49166,0,49174,0,0,11,0,0,209,209,32,75064,1,0,367977,241963,0,244,283,1,3,60,828522,1164,75064,22,24,6220,0,-82,-2147483648,413984,4294967295,0,0
3146498463,3146.498463,156126,156094,156094,0,6,8,49166,0,49174,0,0,11,0,0,221,221,32,75064,1,0,367977,241982,0,138,283,1,3,60,828522,2167,75064,22,24,6221,0,-78,-2147483648,162743,4294967295,0,0
3146748465,3146.748465,156139,156107,156107,0,5,8,49166,0,49174,0,0,11,0,0,234,234,32,75064,1,0,367977,242001,0,245,283,1,3,60,828522,2164,75064,21,24,6221,0,-78,-2147483648,412745,4294967295,0,0
3146998466,3146.998466,156151,156119,156119,0,6,8,49166,0,49174,0,0,11,0,0,246,246,32,75064,1,0,367977,242021,0,138,283,1,3,60,828522,2167,75064,21,24,6222,0,-80,-2147483648,161694,4294967295,0,0
3147248467,3147.248467,156164,156132,156132,0,6,8,49166,0,49174,0,0,11,0,0,3,3,32,75064,1,0,367977,242040,0,280,283,1,3,60,828522,1164,75064,22,24,6222,0,-80,-2147483648,411695,4294967295,0,0
3147498467,3147.498467,156176,156144,156144,0,6,8,49166,0,49174,0,0,11,0,0,15,15,32,75064,1,0,367977,242058,0,244,283,1,3,60,828522,2168,75064,22,24,6223,0,-80,-2147483648,159257,4294967295,0,0
3147748467,3147.748467,156189,156157,156157,0,6,8,49166,0,49174,0,0,11,0,0,28,28,32,75064,1,0,367977,242079,0,138,283,0,3,61,828522,1164,75064,22,24,6223,0,-80,-2147483648,409257,4294967295,0,0
3147998469,3147.998469,156201,156169,156169,0,6,8,49166,0,49174,0,0,11,0,0,40,40,32,75064,1,0,367977,242098,0,138,283,1,3,60,828522,2167,75064,22,24,6224,0,-78,-2147483648,159269,4294967295,0,0
3148248469,3148.248469,156214,156182,156182,0,6,8,49166,0,49174,0,0,11,0,0,53,53,32,75064,1,0,367977,242117,0,245,283,1,3,60,828522,2164,75064,21,24,6224,0,-78,-2147483648,409269,4294967295,0,0
3148498470,3148.498470,156226,156194,156194,0,6,8,49166,0,49174,0,0,11,0,0,65,65,32,75064,1,0,367977,242136,0,244,283,1,3,60,828522,2167,75064,22,24,6225,0,-79,-2147483648,158772,4294967295,0,0
3148748472,3148.748472,156239,156207,156207,0,5,8,49166,0,49174,0,0,11,0,0,78,78,32,75064,1,0,367977,242156,0,138,283,1,3,60,828522,2164,75064,22,24,6225,0,-79,-2147483648,408774,4294967295,0,0
3148998472,3148.998472,156251,156219,156219,0,6,8,49166,0,49174,0,0,11,0,0,90,90,32,75064,1,0,367977,242175,0,138,283,1,3,60,828522,2167,75064,22,24,6226,0,-81,-2147483648,146286,4294967295,0,0
3149248473,3149.248473,156264,156232,156232,0,6,8,49166,0,49174,0,0,11,0,0,103,103,32,75064,1,0,367977,242194,0,244,283,0,3,61,828522,2164,75064,22,24,6226,0,-81,-2147483648,396287,4294967295,0,0
3149498474,3149.498474,156276,156244,156244,0,6,8,49166,0,49174,0,0,11,0,0,115,115,32,75064,1,0,367977,242213,0,245,283,1,3,60,828522,2167,75064,22,24,6227,0,-77,-2147483648,145105,4294967295,0,0
3149748474,3149.748474,156289,156257,156257,0,6,8,49166,0,49174,0,0,11,0,0,128,128,32,75064,1,0,367977,242233,0,138,283,1,3,60,828522,2165,75064,22,24,6227,0,-77,-2147483648,395105,4294967295,0,0
3149998475,3149.998475,156301,156269,156269,0,6,8,49166,0,49174,0,0,11,0,0,140,140,32,75064,1,0,367977,242252,0,138,283,1,3,60,828522,2167,75064,22,24,6228,0,-78,-2147483648,144202,4294967295,0,0
3150248476,3150.248476,156314,156282,156282,0,6,8,49166,0,49174,0,0,11,0,0,153,153,32,75064,1,0,367977,242271,0,244,283,1,3,60,828522,2164,75064,22,24,6228,0,-78,-2147483648,394203,4294967295,0,0
3150498478,3150.498478,156326,156294,156294,0,6,8,49166,0,49174,0,0,11,0,0,165,165,32,75064,1,0,367977,242290,0,244,283,1,3,61,828522,2167,75064,22,24,6229,0,-79,-2147483648,144009,4294967295,0,0
3150748479,3150.748479,156339,156307,156307,0,6,8,49166,0,49174,0,0,11,0,0,178,178,32,75064,1,0,367977,242310,0,138,283,1,3,60,828522,2164,75064,21,24,6229,0,-79,-2147483648,394010,4294967295,0,0
3150998481,3150.998481,156351,156319,156319,0,6,8,49166,0,49174,0,0,11,0,0,190,190,32,75064,1,0,367977,242329,0,138,283,1,3,60,828522,2167,75064,21,24,6230,0,-78,-2147483648,141915,4294967295,0,0
3151248483,3151.248483,156364,156332,156332,0,6,8,49166,0,49174,0,0,11,0,0,203,203,32,75064,1,0,367977,242348,0,244,283,1,3,60,828522,2164,75064,21,24,6230,0,-78,-2147483648,391917,4294967295,0,0
3151498485,3151.498485,156376,156344,156344,0,6,8,49166,0,49174,0,0,11,0,0,215,215,32,75064,1,0,367977,242367,0,244,283,1,3,60,828522,2167,75064,22,24,6231,0,-79,-2147483648,141875,4294967295,0,0
3151748486,3151.748486,156389,156357,156357,0,6,8,49166,0,49174,0,0,11,0,0,228,228,32,75064,1,0,367977,242387,0,138,283,1,3,60,828522,2165,75064,21,24,6231,0,-79,-2147483648,391876,4294967295,0,0
3151998488,3151.998488,156401,156369,156369,0,6,8,49166,0,49174,0,0,11,0,0,240,240,32,75064,1,0,367977,242406,0,138,283,1,3,60,828522,2167,75064,21,24,6232,0,-79,-2147483648,140753,4294967295,0,0
3152248490,3152.248490,156414,156382,156382,0,6,8,49166,0,49174,0,0,11,0,0,253,253,32,75064,1,0,367977,242425,0,244,283,1,3,60,828522,2164,75064,22,24,6232,0,-79,-2147483648,390755,4294967295,0,0
3152498490,3152.498490,156426,156394,156394,0,6,8,49166,0,49174,0,0,11,0,0,9,9,32,75064,1,0,367977,242444,0,244,283,1,3,60,828522,2167,75064,21,24,6233,0,-77,-2147483648,139464,4294967295,0,0
3152748491,3152.748491,156439,156407,156407,0,6,8,49166,0,49174,0,0,11,0,0,22,22,32,75064,1,0,367977,242464,0,138,283,1,3,60,828522,2164,75064,22,24,6233,0,-77,-2147483648,389465,4294967295,0,0
3152998492,3152.998492,156451,156419,156419,0,5,8,49166,0,49174,0,0,11,0,0,34,34,32,75064,1,0,367977,242483,0,138,283,1,3,60,828522,2167,75064,22,24,6234,0,-79,-2147483648,138932,4294967295,0,0
3153248494,3153.248494,156464,156432,156432,0,6,8,49166,0,49174,0,0,11,0,0,47,47,32,75064,1,0,367977,242502,0,245,283,1,3,60,828522,2164,75064,21,24,6234,0,-79,-2147483648,388934,4294967295,0,0
3153498496,3153.498496,156476,156444,156444,0,6,8,49166,0,49174,0,0,11,0,0,59,59,32,75064,1,0,367977,242521,0,244,283,1,3,60,828522,2167,75064,22,24,6235,0,-76,-2147483648,138932,4294967295,0,0
3153748498,3153.748498,156489,156457,156457,0,5,8,49166,0,49174,0,0,11,0,0,72,72,32,75064,1,0,367977,242541,0,138,283,1,3,60,828522,2164,75064,21,24,6235,0,-76,-2147483648,388934,4294967295,0,0
3153998498,3153.998498,156501,156469,156469,0,6,8,49166,0,49174,0,0,11,0,0,84,84,32,75064,1,0,367977,242559,0,245,283,1,3,60,828522,2168,75064,21,24,6236,0,-78,-2147483648,127498,4294967295,0,0
3154248498,3154.248498,156514,156482,156482,0,6,8,49166,0,49174,0,0,11,0,0,97,97,32,75064,1,0,367977,242579,0,280,283,1,3,60,828522,2164,75064,21,24,6236,0,-78,-2147483648,377498,4294967295,0,0
3154498499,3154.498499,156526,156494,156494,0,6,8,49166,0,49174,0,0,11,0,0,109,109,32,75064,1,0,367977,242598,0,245,283,1,3,60,828522,2168,75064,21,24,6237,0,-80,-2147483648,126409,4294967295,0,0
3154748499,3154.748499,156539,156507,156507,0,6,8,49166,0,49174,0,0,11,0,0,122,122,32,75064,1,0,367977,242618,0,138,283,1,3,60,828522,2164,75064,22,24,6237,0,-80,-2147483648,376409,4294967295,0,0
3154998500,3154.998500,156551,156519,156519,0,6,8,49166,0,49174,0,0,11,0,0,134,134,32,75064,1,0,367977,242637,0,138,283,1,3,60,828522,2167,75064,22,24,6238,0,-77,-2147483648,126366,4294967295,0,0
3155248501,3155.248501,156564,156532,156532,0,6,8,49166,0,49174,0,0,11,0,0,147,147,32,75064,1,0,367977,242656,0,245,283,1,3,60,828522,2164,75064,21,24,6238,0,-77,-2147483648,376367,4294967295,0,0
3155498503,3155.498503,156576,156544,156544,0,6,8,49166,0,49174,0,0,11,0,0,159,159,32,75064,1,0,367977,242675,0,244,283,1,3,61,828522,2167,75064,22,24,6239,0,-79,-2147483648,125276,4294967295,0,0
3155748505,3155.748505,156589,156557,156557,0,6,8,49166,0,49174,0,0,11,0,0,172,172,32,75064,1,0,367977,242695,0,138,283,0,3,61,828522,2165,75064,22,24,6239,0,-79,-2147483648,375278,4294967295,0,0
3155998507,3155.998507,156601,156569,156569,0,6,8,49166,0,49174,0,0,11,0,0,184,184,32,75064,1,0,367977,242714,0,138,283,0,3,61,828522,2169,75064,22,24,6240,0,-76,-2147483648,125268,4294967295,0,0
3156248508,3156.248508,156614,156582,156582,0,6,8,49166,0,49174,0,0,11,0,0,197,197,32,75064,1,0,367977,242733,0,244,283,1,3,60,828522,2164,75064,22,24,6240,0,-76,-2147483648,375269,4294967295,0,0
3156498510,3156.498510,156626,156594,156594,0,6,8,49166,0,49174,0,0,11,0,0,209,209,32,75064,1,0,367977,242752,0,279,283,1,3,60,828522,2167,75064,22,24,6241,0,-78,-2147483648,124274,4294967295,0,0
3156748510,3156.748510,156639,156607,156607,0,6,8,49166,0,49174,0,0,11,0,0,222,222,32,75064,1,0,367977,242772,0,138,283,1,3,60,828522,2164,75064,21,24,6241,0,-78,-2147483648,374274,4294967295,0,0
